Feature1,Feature2,Feature3,Feature4,Target
0.33658664354591905,-1.1290499382060775,-2.901615981795926,-0.22035284240278086,0.0
-1.3917277479368597,-0.09027115169294052,-0.07410417440816008,-1.0076534059595057,1.0
0.6783114098356127,0.9978017463264957,0.3114124122487998,-0.5427419121395858,0.0
-0.9441579613821349,0.6528570520083844,1.2808685697942173,-0.7134277998602816,1.0
1.3477082485159535,0.7103696353728542,-1.8780009727465838,-1.1081567170422484,0.0
-0.6117561439185135,-1.4315096255950006,-0.6713882095496982,0.9088830128894716,0.0
-1.4306593794781486,1.2598071667382233,0.991737209132641,-2.0537986114344142,1.0
0.9511605417971299,-0.2399045545213654,-2.932126919304987,-0.8999277318468387,0.0
1.1609724241795105,1.3503113570614769,-0.3909256872701432,-1.0843637278741542,0.0
0.12649336533859556,-0.10209147176887645,-1.600463942624562,-0.8309595834882068,0.0
-0.44406248544282756,-0.6165118917545036,-0.18421715699866303,0.3215130680288618,1.0
-1.6521677886608663,1.0813916530577399,1.4245734498226041,-1.7109178083126757,1.0
-0.8120404618962138,0.8112320186068167,1.2579513635678856,-0.8285647111477641,1.0
-1.1451933573793913,0.6613255297771914,0.35633949538924603,-1.4908953409870387,2.0
0.4533212307024893,0.5551908543732692,-0.5795638951240321,-0.7414327867053607,0.0
2.8456727808327145,1.9708363291547084,1.8669645544312687,0.9178857264032102,2.0
0.46225772984109337,0.30042575991748155,-0.477560744556239,-0.34227390805293934,2.0
1.904752234547738,0.9191101898883471,-3.308368716986806,-1.8906959118857545,0.0
-1.795272699553228,1.2250039955455483,1.3518705611252637,-2.052501362167482,1.0
0.3743482270043772,-0.12698357682472886,-0.014646036452876654,0.44100722593078234,2.0
1.7523367420015923,0.6794196080061224,-0.7957400349560213,-0.04061738072289134,2.0
-0.9787029195675484,0.9045273289556417,0.1746724025917209,-1.7926683360776758,1.0
-0.5963293313536191,1.4746247129906673,2.69379884915025,-0.5580679435602578,1.0
0.44186063330976,1.7308764045277516,1.1047527798128902,-1.1349386054430126,0.0
0.7306741600497528,-0.3912097607084549,-0.7932920120481496,0.5376919596450158,2.0
1.263499285964443,1.5581668031810423,-0.47203279357033257,-1.3239028572644638,0.0
1.625861924671503,1.3435800233683808,-0.18511153138979464,-0.5809750200340993,2.0
-0.41891274860807015,0.5761432992331038,-0.14615228846821826,-1.1543716940582294,1.0
-0.06917447640401553,0.8987061849059212,-0.20610258994260655,-1.335428122744618,1.0
1.7837692052641372,1.30366560724394,-1.580964395777238,-1.3316162702136256,0.0
2.4487873162129947,-0.7184249979845994,-0.2540065020473823,2.6371036730594737,2.0
1.1043277382274277,-0.42840926843668603,-1.6026664567430744,0.3379911150720597,2.0
1.0398910468377756,-1.5953835865475698,-2.8557659260709674,0.9470853367220076,2.0
0.05597349865736767,0.707236478621512,1.3870706273916131,0.059098942843010205,0.0
1.668819231843758,3.442950278115971,0.7878658301568024,-2.5806139896092306,0.0
0.4890998224363444,-1.1658003447722565,-1.8414627018861482,0.6454502724638397,2.0
-1.1002306616820383,-0.17753674280292392,0.3677800972490495,-0.37920738588140823,1.0
0.181263047389839,-1.5364229163272112,-1.661128385407938,0.9997366169198191,2.0
0.3187288356044158,0.3058521922988806,-0.3381467508058912,-0.3677023897376188,0.0
