Feature1,Feature2,Target
-0.008724423783718637,-0.15390217353937574,0.0
-0.4785655976235891,-1.7112463950908305,1.0
-0.9305042417758036,0.009619649879261255,0.0
-0.7419170374819196,-1.5339614710411302,1.0
0.6395169205297633,1.0687369196593774,0.0
0.1887040893645065,0.22193613989067348,0.0
0.7376749052253994,0.037167944303347196,0.0
1.2038494542715343,-0.040125955357765856,0.0
0.3611515140997631,-1.1982082902421858,0.0
0.2555230899326625,1.6213781827707987,1.0
-0.4111239886310505,-0.8221084987219452,0.0
0.5884956246714066,0.08706716918717244,0.0
-0.39440614729740886,-2.963971359768387,1.0
0.9733204756908231,-0.8408381805513145,1.0
-0.32299801977706355,-1.5304952346605643,1.0
0.4514838832799555,-1.0337893000416964,0.0
1.1577915365632605,-0.16761539001026768,0.0
-1.6991371143335168,-0.856245818136963,1.0
0.3602780869874747,1.054864212119411,0.0
-0.7034923905373803,-0.3968853842561241,0.0
-0.1356795503787458,-0.5645527602630283,0.0
0.6240013151092144,-0.7523916729326428,0.0
-0.34171112451371344,0.25836609306483604,0.0
1.7976771365268258,-1.2490674329414577,1.0
0.041637482563553554,0.19619605990644878,0.0
0.401349931627583,-0.36809643471816705,0.0
-1.5320428407696987,-1.4325919931871538,1.0
-1.2001176535126064,-0.43460356798647465,1.0
0.9953721932787222,-0.6468890686320251,0.0
1.170082611535493,-0.34542104503050536,0.0
1.4070131220622246,-0.26032445841812224,1.0
-0.7979449243152291,-0.13110716918604387,0.0
0.8938149456929543,-0.44654220791524446,0.0
0.2686005803681893,-0.9294448485248068,0.0
-2.059201510332895,0.9054675228441289,1.0
-0.6226426420258004,-0.37929746655653157,0.0
0.7966164230120036,0.8147536186544894,0.0
-1.3927532202531303,2.1777681429275635,1.0
-0.16280545720499434,0.745063548034015,0.0
-1.105352119174532,0.39452393740430863,0.0
1.4826767288605596,-0.2732294665344987,1.0
2.200802834254252,-0.6480061300691301,1.0
1.4831197898288027,0.3395186548729908,1.0
-0.8219477757762447,2.039586388046768,1.0
-0.04528502370784184,1.4342391691073466,1.0
-1.6626964168041927,-1.1850851324464096,1.0
-0.1341105147631925,-0.9472797524976948,0.0
-1.312470107916346,-0.4608733101148787,1.0
0.37011581886581674,-0.019521991629283045,0.0
-1.0116529116224768,-0.4949315844523401,0.0
-0.3122492777167064,-1.0243501249724827,0.0
-0.43420718785647605,1.2687713488806236,1.0
-0.6865281059172914,-0.40075030859817445,0.0
-0.7809418410207419,-0.7423451617962727,0.0
0.31114546550482336,-0.7918502241940178,0.0
-2.3250526826099374,0.15328307691007353,1.0
-2.3536797065435264,-0.26124906190059266,1.0
1.3054918140324918,1.1402492642802349,1.0
0.2408056326674892,-0.25967208897927685,0.0
-1.9451698978103196,-1.5414886977696203,1.0
1.0154234639736621,0.3289751369412826,0.0
0.27778605731502815,1.8599886432447696,1.0
-0.5183083071030052,-0.6851456270925637,0.0
-0.10454731866361107,-2.133760768265382,1.0
-0.9265852345684226,-0.8967029049177825,1.0
0.29974623500956854,-0.3159702146696301,0.0
0.17962900170451446,0.7439666627625047,0.0
-1.3501687658001915,-0.011869829921013039,1.0
-1.1700610249653476,-1.1240630160160792,1.0
-0.6235693468947389,0.9132498468328298,0.0
0.03813131915844583,0.5815797991090917,0.0
1.791255845198286,1.3402116202946062,1.0
1.9054287393310307,-0.19090166608472012,1.0
0.5578206752365017,-2.3178372588455063,1.0
-1.5570446166360936,-0.5135806551744513,1.0
-0.4881618836062648,-0.3493509233864478,0.0
-1.922578009249927,0.9888904711914412,1.0
0.5819575891086609,-1.2124192867410115,1.0
-1.259130385093879,1.1981662384057188,1.0
-0.8970722289307647,-0.7141107189033264,0.0
0.39781907173001263,-0.021698659934761402,0.0
-1.6147509690143513,0.9514067201764123,1.0
-1.0689828051307757,0.021115053362070584,0.0
-1.780713700644644,-0.2026252438151969,1.0
-0.21560048308233032,1.4596825024595588,1.0
-0.3249377592411191,-0.192591399607794,0.0
-1.766920348706614,-0.4434922034501547,1.0
0.07457600980113319,-0.05565921773965923,0.0
-1.2894334960637803,-1.2218332427976082,1.0
1.4411182490913277,0.2702853952423001,1.0
-0.966572849934707,0.10249085555810722,0.0
0.13890895202314338,-0.5552016256366651,0.0
-1.2519986411275377,-1.002657710493673,1.0
-0.885151268513127,1.426098227886646,1.0
-0.5804149756681811,0.7523334582116484,0.0
0.7412066523974499,1.0456720168456926,1.0
-0.9070902148602232,-1.102785527881116,1.0
-2.2215873976898872,-0.28711741214483,1.0
1.8115518340356032,-0.645041673356934,1.0
1.9385698870400112,-0.3609038847211472,1.0
